20200213,北京市,北京市,河北省,邢台市,0.00541
20200213,北京市,北京市,安徽省,黄山市,0.00019
20200213,北京市,北京市,云南省,大理白族自治州,0.00065
20200213,黑龙江省,七台河市,北京市,北京市,0.00097
20200213,青海省,西宁市,北京市,北京市,0.00230
20200213,北京市,北京市,山西省,长治市,0.00272
20200213,北京市,北京市,辽宁省,阜新市,0.00075
20200213,福建省,宁德市,北京市,北京市,0.00130
20200213,河南省,驻马店市,北京市,北京市,0.00975
20200213,黑龙江省,齐齐哈尔市,北京市,北京市,0.00975
20200213,北京市,北京市,山东省,日照市,0.00081
20200213,北京市,北京市,江苏省,淮安市,0.00010
20200213,福建省,泉州市,北京市,北京市,0.00282
20200213,海南省,文昌市,北京市,北京市,0.00130
20200213,北京市,北京市,云南省,丽江市,0.00029
20200213,河南省,开封市,北京市,北京市,0.00742
20200213,山东省,枣庄市,北京市,北京市,0.00544
20200213,北京市,北京市,江苏省,徐州市,0.00305
20200213,北京市,北京市,江西省,新余市,0.00010
20200213,北京市,北京市,河南省,鹤壁市,0.00029
20200213,北京市,北京市,湖南省,湘西土家族苗族自治州,0.00081
20200213,北京市,北京市,海南省,乐东黎族自治县,0.00010
20200213,北京市,北京市,湖南省,郴州市,0.00275
20200213,北京市,北京市,江苏省,盐城市,0.00143
20200213,陕西省,商洛市,北京市,北京市,0.00156
20200213,辽宁省,大连市,北京市,北京市,0.00943
20200213,广东省,肇庆市,北京市,北京市,0.00062
20200213,北京市,北京市,河南省,驻马店市,0.00295
20200213,贵州省,遵义市,北京市,北京市,0.00081
20200213,四川省,宜宾市,北京市,北京市,0.00097
20200213,海南省,保亭黎族苗族自治县,北京市,北京市,0.00029
20200213,湖南省,邵阳市,北京市,北京市,0.00285
20200213,山西省,阳泉市,北京市,北京市,0.00551
20200213,北京市,北京市,河北省,秦皇岛市,0.00654
20200213,北京市,北京市,辽宁省,丹东市,0.00185
20200213,四川省,眉山市,北京市,北京市,0.00097
20200213,北京市,北京市,河南省,焦作市,0.00087
20200213,北京市,北京市,湖南省,益阳市,0.00058
20200213,辽宁省,营口市,北京市,北京市,0.00363
20200213,北京市,北京市,黑龙江省,七台河市,0.00016
20200213,北京市,北京市,安徽省,安庆市,0.00087
20200213,湖北省,神农架林区,北京市,北京市,0.00003
20200213,北京市,北京市,湖北省,潜江市,0.00003
20200213,北京市,北京市,四川省,资阳市,0.00010
20200213,内蒙古自治区,鄂尔多斯市,北京市,北京市,0.00389
20200213,北京市,北京市,福建省,宁德市,0.00029
20200213,北京市,北京市,辽宁省,朝阳市,0.00363
20200213,甘肃省,平凉市,北京市,北京市,0.00123
20200213,北京市,北京市,内蒙古自治区,乌海市,0.00032
20200213,海南省,白沙黎族自治县,北京市,北京市,0.00003
20200213,北京市,北京市,贵州省,遵义市,0.00003
20200213,黑龙江省,大庆市,北京市,北京市,0.00567
20200213,北京市,北京市,山东省,潍坊市,0.00285
20200213,内蒙古自治区,巴彦淖尔市,北京市,北京市,0.00275
20200213,台湾省,桃园市,北京市,北京市,0.00003
20200213,天津市,天津市,北京市,北京市,0.08495
20200213,北京市,北京市,湖南省,长沙市,0.00366
20200213,北京市,北京市,浙江省,湖州市,0.00010
20200213,湖南省,怀化市,北京市,北京市,0.00366
20200213,河南省,濮阳市,北京市,北京市,0.00706
20200213,北京市,北京市,辽宁省,营口市,0.00168
20200213,北京市,北京市,黑龙江省,伊春市,0.00019
20200213,河北省,张家口市,北京市,北京市,0.08738
20200213,北京市,北京市,新疆维吾尔自治区,昌吉回族自治州,0.00055
20200213,西藏自治区,日喀则市,北京市,北京市,0.00003
20200213,北京市,北京市,吉林省,辽源市,0.00045
20200213,辽宁省,朝阳市,北京市,北京市,0.00907
20200213,北京市,北京市,江西省,南昌市,0.00117
20200213,河北省,保定市,北京市,北京市,0.12241
20200213,北京市,北京市,广东省,中山市,0.00019
20200213,北京市,北京市,湖南省,怀化市,0.00204
20200213,北京市,北京市,陕西省,渭南市,0.00340
20200213,湖北省,武汉市,北京市,北京市,0.00036
20200213,黑龙江省,双鸭山市,北京市,北京市,0.00123
20200213,台湾省,台南市,北京市,北京市,0.00003
20200213,海南省,五指山市,北京市,北京市,0.00019
20200213,北京市,北京市,安徽省,亳州市,0.00136
20200213,北京市,北京市,海南省,定安县,0.00003
20200213,江苏省,泰州市,北京市,北京市,0.00305
20200213,北京市,北京市,广东省,惠州市,0.00036
20200213,山东省,滨州市,北京市,北京市,0.00382
20200213,北京市,北京市,海南省,昌江黎族自治县,0.00003
20200213,内蒙古自治区,呼和浩特市,北京市,北京市,0.00910
20200213,北京市,北京市,广东省,茂名市,0.00029
20200213,北京市,北京市,广东省,肇庆市,0.00036
20200213,北京市,北京市,湖北省,荆州市,0.00055
20200213,湖南省,衡阳市,北京市,北京市,0.00373
20200213,河北省,廊坊市,北京市,北京市,0.34483
20200213,陕西省,汉中市,北京市,北京市,0.00340
20200213,北京市,北京市,河北省,廊坊市,0.25424
20200213,山东省,烟台市,北京市,北京市,0.00917
20200213,北京市,北京市,河南省,开封市,0.00152
20200213,海南省,临高县,北京市,北京市,0.00032
20200213,北京市,北京市,上海市,上海市,0.00923
20200213,广西壮族自治区,北海市,北京市,北京市,0.00230
20200213,山西省,朔州市,北京市,北京市,0.00561
20200213,安徽省,芜湖市,北京市,北京市,0.00771
20200213,北京市,北京市,广西壮族自治区,玉林市,0.00003
20200213,北京市,北京市,宁夏回族自治区,中卫市,0.00019
20200213,北京市,北京市,江苏省,泰州市,0.00042
20200213,北京市,北京市,广西壮族自治区,贵港市,0.00010
20200213,陕西省,渭南市,北京市,北京市,0.00923
20200213,上海市,上海市,北京市,北京市,0.00771
20200213,北京市,北京市,浙江省,杭州市,0.00379
20200213,北京市,北京市,江苏省,宿迁市,0.00029
20200213,湖北省,天门市,北京市,北京市,0.00010
20200213,北京市,北京市,黑龙江省,齐齐哈尔市,0.00175
20200213,北京市,北京市,内蒙古自治区,锡林郭勒盟,0.00045
20200213,北京市,北京市,福建省,龙岩市,0.00026
20200213,新疆维吾尔自治区,哈密市,北京市,北京市,0.00036
20200213,浙江省,杭州市,北京市,北京市,0.00256
20200213,北京市,北京市,四川省,泸州市,0.00010
20200213,安徽省,马鞍山市,北京市,北京市,0.00340
20200213,福建省,龙岩市,北京市,北京市,0.00143
20200213,内蒙古自治区,乌兰察布市,北京市,北京市,0.00936
20200213,江西省,宜春市,北京市,北京市,0.00168
20200213,陕西省,宝鸡市,北京市,北京市,0.00658
20200213,甘肃省,金昌市,北京市,北京市,0.00036
20200213,北京市,北京市,贵州省,黔西南布依族苗族自治州,0.00003
20200213,北京市,北京市,浙江省,嘉兴市,0.00019
20200213,内蒙古自治区,锡林郭勒盟,北京市,北京市,0.00337
20200213,山西省,晋中市,北京市,北京市,0.00940
20200213,北京市,北京市,河南省,周口市,0.00554
20200213,北京市,北京市,广东省,东莞市,0.00120
20200213,四川省,自贡市,北京市,北京市,0.00068
20200213,山东省,泰安市,北京市,北京市,0.01267
20200213,山东省,临沂市,北京市,北京市,0.01283
20200213,青海省,海西蒙古族藏族自治州,北京市,北京市,0.00026
20200213,湖北省,黄石市,北京市,北京市,0.00019
20200213,北京市,北京市,浙江省,衢州市,0.00006
20200213,甘肃省,张掖市,北京市,北京市,0.00084
20200213,北京市,北京市,陕西省,汉中市,0.00130
20200213,北京市,北京市,内蒙古自治区,鄂尔多斯市,0.00165
20200213,河南省,三门峡市,北京市,北京市,0.00314
20200213,陕西省,咸阳市,北京市,北京市,0.00483
20200213,宁夏回族自治区,中卫市,北京市,北京市,0.00084
20200213,辽宁省,阜新市,北京市,北京市,0.00483
20200213,北京市,北京市,河南省,安阳市,0.00295
20200213,内蒙古自治区,呼伦贝尔市,北京市,北京市,0.00266
20200213,四川省,遂宁市,北京市,北京市,0.00156
20200213,新疆维吾尔自治区,塔城地区,北京市,北京市,0.00016
20200213,新疆维吾尔自治区,乌鲁木齐市,北京市,北京市,0.00249
20200213,陕西省,延安市,北京市,北京市,0.00240
20200213,黑龙江省,大兴安岭地区,北京市,北京市,0.00045
20200213,河南省,新乡市,北京市,北京市,0.00816
20200213,北京市,北京市,青海省,西宁市,0.00084
20200213,西藏自治区,拉萨市,北京市,北京市,0.00010
20200213,湖北省,潜江市,北京市,北京市,0.00006
20200213,山东省,济宁市,北京市,北京市,0.01367
20200213,北京市,北京市,山东省,济宁市,0.00227
20200213,辽宁省,沈阳市,北京市,北京市,0.01393
20200213,江西省,赣州市,北京市,北京市,0.00246
20200213,北京市,北京市,辽宁省,辽阳市,0.00084
20200213,四川省,德阳市,北京市,北京市,0.00104
20200213,北京市,北京市,福建省,莆田市,0.00039
20200213,四川省,广元市,北京市,北京市,0.00480
20200213,北京市,北京市,河南省,新乡市,0.00314
20200213,黑龙江省,佳木斯市,北京市,北京市,0.00480
20200213,海南省,定安县,北京市,北京市,0.00013
20200213,吉林省,长春市,北京市,北京市,0.01448
20200213,北京市,北京市,河北省,邯郸市,0.01452
20200213,四川省,攀枝花市,北京市,北京市,0.00039
20200213,内蒙古自治区,包头市,北京市,北京市,0.00823
20200213,广西壮族自治区,防城港市,北京市,北京市,0.00013
20200213,广东省,潮州市,北京市,北京市,0.00026
20200213,吉林省,四平市,北京市,北京市,0.00713
20200213,黑龙江省,绥化市,北京市,北京市,0.00616
20200213,广西壮族自治区,河池市,北京市,北京市,0.00023
20200213,宁夏回族自治区,石嘴山市,北京市,北京市,0.00068
20200213,山东省,淄博市,北京市,北京市,0.00473
20200213,辽宁省,铁岭市,北京市,北京市,0.00441
20200213,河南省,安阳市,北京市,北京市,0.01477
20200213,北京市,北京市,浙江省,金华市,0.00068
20200213,北京市,北京市,云南省,德宏傣族景颇族自治州,0.00006
20200213,北京市,北京市,河北省,唐山市,0.01503
20200213,新疆维吾尔自治区,和田地区,北京市,北京市,0.00023
20200213,甘肃省,兰州市,北京市,北京市,0.00266
20200213,北京市,北京市,四川省,遂宁市,0.00023
20200213,河北省,秦皇岛市,北京市,北京市,0.01533
20200213,北京市,北京市,广西壮族自治区,柳州市,0.00029
20200213,广西壮族自治区,来宾市,北京市,北京市,0.00023
20200213,陕西省,铜川市,北京市,北京市,0.00058
20200213,北京市,北京市,海南省,白沙黎族自治县,0.00006
20200213,吉林省,通化市,北京市,北京市,0.00467
20200213,陕西省,安康市,北京市,北京市,0.00467
20200213,北京市,北京市,湖北省,咸宁市,0.00023
20200213,北京市,北京市,宁夏回族自治区,吴忠市,0.00006
20200213,北京市,北京市,甘肃省,平凉市,0.00029
20200213,北京市,北京市,吉林省,四平市,0.00075
20200213,北京市,北京市,福建省,三明市,0.00023
20200213,甘肃省,天水市,北京市,北京市,0.00181
20200213,北京市,北京市,江西省,萍乡市,0.00023
20200213,四川省,广安市,北京市,北京市,0.00078
20200213,北京市,北京市,广西壮族自治区,桂林市,0.00013
20200213,广东省,深圳市,北京市,北京市,0.00463
20200213,北京市,北京市,内蒙古自治区,兴安盟,0.00023
20200213,北京市,北京市,四川省,宜宾市,0.00023
20200213,河南省,鹤壁市,北京市,北京市,0.00227
20200213,四川省,内江市,北京市,北京市,0.00052
20200213,湖南省,常德市,北京市,北京市,0.00463
20200213,江苏省,苏州市,北京市,北京市,0.00224
20200213,青海省,海南藏族自治州,北京市,北京市,0.00006
20200213,贵州省,铜仁市,北京市,北京市,0.00016
20200213,北京市,北京市,陕西省,铜川市,0.00023
20200213,福建省,莆田市,北京市,北京市,0.00463
20200213,海南省,万宁市,北京市,北京市,0.00156
20200213,北京市,北京市,吉林省,通化市,0.00068
20200213,新疆维吾尔自治区,巴音郭楞蒙古自治州,北京市,北京市,0.00055
20200213,北京市,北京市,山西省,阳泉市,0.00152
20200213,安徽省,淮北市,北京市,北京市,0.00071
20200213,四川省,泸州市,北京市,北京市,0.00152
20200213,北京市,北京市,河南省,许昌市,0.00065
20200213,河南省,商丘市,北京市,北京市,0.01578
20200213,陕西省,榆林市,北京市,北京市,0.00314
20200213,北京市,北京市,辽宁省,铁岭市,0.00104
20200213,湖南省,益阳市,北京市,北京市,0.00253
20200213,广东省,汕尾市,北京市,北京市,0.00042
20200213,北京市,北京市,江西省,九江市,0.00071
20200213,安徽省,铜陵市,北京市,北京市,0.00152
20200213,浙江省,台州市,北京市,北京市,0.00104
20200213,北京市,北京市,新疆维吾尔自治区,巴音郭楞蒙古自治州,0.00023
20200213,浙江省,宁波市,北京市,北京市,0.00130
20200213,北京市,北京市,广东省,汕头市,0.00023
20200213,云南省,昭通市,北京市,北京市,0.00023
20200213,北京市,北京市,山西省,晋中市,0.01704
20200213,广东省,广州市,北京市,北京市,0.00457
20200213,北京市,北京市,台湾省,新北市,0.00006
20200213,北京市,北京市,湖北省,孝感市,0.00032
20200213,北京市,北京市,福建省,福州市,0.00104
20200213,北京市,北京市,四川省,绵阳市,0.00065
20200213,吉林省,松原市,北京市,北京市,0.00457
20200213,北京市,北京市,新疆维吾尔自治区,和田地区,0.00023
20200213,贵州省,黔东南苗族侗族自治州,北京市,北京市,0.00039
20200213,北京市,北京市,湖南省,永州市,0.00204
20200213,北京市,北京市,湖南省,娄底市,0.00262
20200213,北京市,北京市,浙江省,温州市,0.00026
20200213,辽宁省,盘锦市,北京市,北京市,0.00207
20200213,北京市,北京市,四川省,广元市,0.00065
20200213,北京市,北京市,西藏自治区,拉萨市,0.00023
20200213,北京市,北京市,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,0.00006
20200213,广东省,揭阳市,北京市,北京市,0.00042
20200213,广东省,清远市,北京市,北京市,0.00006
20200213,北京市,北京市,山东省,淄博市,0.00175
20200213,云南省,文山壮族苗族自治州,北京市,北京市,0.00010
20200213,北京市,北京市,新疆维吾尔自治区,五家渠市,0.00006
20200213,黑龙江省,哈尔滨市,北京市,北京市,0.01805
20200213,山西省,运城市,北京市,北京市,0.01821
20200213,北京市,北京市,内蒙古自治区,呼和浩特市,0.00454
20200213,黑龙江省,牡丹江市,北京市,北京市,0.00609
20200213,云南省,楚雄彝族自治州,北京市,北京市,0.00032
20200213,北京市,北京市,甘肃省,临夏回族自治州,0.00201
20200213,山东省,聊城市,北京市,北京市,0.01850
20200213,北京市,北京市,山东省,烟台市,0.00262
20200213,广东省,惠州市,北京市,北京市,0.00071
20200213,甘肃省,酒泉市,北京市,北京市,0.00023
20200213,北京市,北京市,海南省,三亚市,0.00146
20200213,北京市,北京市,山西省,忻州市,0.00152
20200213,北京市,北京市,湖北省,恩施土家族苗族自治州,0.00013
20200213,浙江省,金华市,北京市,北京市,0.00162
20200213,贵州省,贵阳市,北京市,北京市,0.00175
20200213,北京市,北京市,山东省,菏泽市,0.00450
20200213,海南省,东方市,北京市,北京市,0.00104
20200213,北京市,北京市,浙江省,舟山市,0.00023
20200213,北京市,北京市,山西省,吕梁市,0.00165
20200213,北京市,北京市,新疆维吾尔自治区,阿克苏地区,0.00013
20200213,北京市,北京市,甘肃省,酒泉市,0.00042
20200213,江西省,抚州市,北京市,北京市,0.00178
20200213,北京市,北京市,山西省,运城市,0.00107
20200213,北京市,北京市,贵州省,安顺市,0.00006
20200213,北京市,北京市,陕西省,延安市,0.00094
20200213,浙江省,温州市,北京市,北京市,0.00107
20200213,北京市,北京市,江苏省,无锡市,0.00062
20200213,河南省,漯河市,北京市,北京市,0.00253
20200213,北京市,北京市,湖南省,常德市,0.00220
20200213,山东省,威海市,北京市,北京市,0.00447
20200213,北京市,北京市,陕西省,宝鸡市,0.00279
20200213,北京市,北京市,湖北省,武汉市,0.00259
20200213,北京市,北京市,四川省,德阳市,0.00032
20200213,北京市,北京市,甘肃省,金昌市,0.00006
20200213,北京市,北京市,湖南省,株洲市,0.00198
20200213,北京市,北京市,浙江省,丽水市,0.00006
20200213,湖北省,襄阳市,北京市,北京市,0.00052
20200213,甘肃省,临夏回族自治州,北京市,北京市,0.00032
20200213,北京市,北京市,河北省,石家庄市,0.02002
20200213,西藏自治区,山南市,北京市,北京市,0.00010
20200213,北京市,北京市,辽宁省,大连市,0.00324
20200213,北京市,北京市,湖北省,黄石市,0.00006
20200213,北京市,北京市,湖南省,湘潭市,0.00029
20200213,北京市,北京市,辽宁省,葫芦岛市,0.00444
20200213,北京市,北京市,江苏省,连云港市,0.00084
20200213,浙江省,嘉兴市,北京市,北京市,0.00039
20200213,北京市,北京市,广西壮族自治区,来宾市,0.00010
20200213,四川省,达州市,北京市,北京市,0.00227
20200213,北京市,北京市,四川省,内江市,0.00029
20200213,云南省,玉溪市,北京市,北京市,0.00045
20200213,黑龙江省,鸡西市,北京市,北京市,0.00168
20200213,北京市,北京市,内蒙古自治区,巴彦淖尔市,0.00045
20200213,贵州省,黔西南布依族苗族自治州,北京市,北京市,0.00006
20200213,北京市,北京市,海南省,五指山市,0.00003
20200213,北京市,北京市,宁夏回族自治区,固原市,0.00006
20200213,广东省,阳江市,北京市,北京市,0.00055
20200213,北京市,北京市,新疆维吾尔自治区,乌鲁木齐市,0.00107
20200213,北京市,北京市,广东省,深圳市,0.00441
20200213,四川省,雅安市,北京市,北京市,0.00078
20200213,北京市,北京市,山西省,晋城市,0.00071
20200213,北京市,北京市,河北省,承德市,0.02119
20200213,北京市,北京市,河南省,济源市,0.00003
20200213,北京市,北京市,内蒙古自治区,乌兰察布市,0.00360
20200213,海南省,三亚市,北京市,北京市,0.00599
20200213,湖北省,孝感市,北京市,北京市,0.00032
20200213,海南省,海口市,北京市,北京市,0.00311
20200213,北京市,北京市,海南省,澄迈县,0.00026
20200213,江苏省,连云港市,北京市,北京市,0.00269
20200213,宁夏回族自治区,吴忠市,北京市,北京市,0.00084
20200213,北京市,北京市,江西省,赣州市,0.00026
20200213,江西省,鹰潭市,北京市,北京市,0.00045
20200213,云南省,临沧市,北京市,北京市,0.00026
20200213,安徽省,亳州市,北京市,北京市,0.00489
20200213,山东省,济南市,北京市,北京市,0.01238
20200213,北京市,北京市,安徽省,六安市,0.00292
20200213,北京市,北京市,福建省,南平市,0.00026
20200213,广西壮族自治区,贵港市,北京市,北京市,0.00019
20200213,北京市,北京市,广西壮族自治区,南宁市,0.00075
20200213,北京市,北京市,甘肃省,定西市,0.00039
20200213,北京市,北京市,云南省,普洱市,0.00006
20200213,北京市,北京市,四川省,南充市,0.00071
20200213,广东省,珠海市,北京市,北京市,0.00152
20200213,台湾省,台中市,北京市,北京市,0.00006
20200213,北京市,北京市,江苏省,镇江市,0.00065
20200213,山西省,太原市,北京市,北京市,0.01215
20200213,新疆维吾尔自治区,石河子市,北京市,北京市,0.00039
20200213,北京市,北京市,四川省,雅安市,0.00039
20200213,北京市,北京市,江苏省,常州市,0.00055
20200213,河南省,郑州市,北京市,北京市,0.01205
20200213,北京市,北京市,吉林省,松原市,0.00078
20200213,北京市,北京市,海南省,陵水黎族自治县,0.00016
20200213,江西省,新余市,北京市,北京市,0.00068
20200213,江苏省,无锡市,北京市,北京市,0.00152
20200213,福建省,南平市,北京市,北京市,0.00172
20200213,海南省,昌江黎族自治县,北京市,北京市,0.00013
20200213,北京市,北京市,贵州省,毕节市,0.00496
20200213,北京市,北京市,安徽省,滁州市,0.00237
20200213,北京市,北京市,黑龙江省,牡丹江市,0.00162
20200213,北京市,北京市,新疆维吾尔自治区,图木舒克市,0.00006
20200213,北京市,北京市,黑龙江省,鸡西市,0.00052
20200213,北京市,北京市,内蒙古自治区,包头市,0.00311
20200213,山西省,长治市,北京市,北京市,0.01179
20200213,北京市,北京市,湖北省,十堰市,0.00019
20200213,北京市,北京市,云南省,昭通市,0.00016
20200213,北京市,北京市,内蒙古自治区,通辽市,0.00156
20200213,广东省,中山市,北京市,北京市,0.00039
20200213,北京市,北京市,湖北省,襄阳市,0.00019
20200213,北京市,北京市,湖北省,宜昌市,0.00026
20200213,北京市,北京市,香港,香港,0.00042
20200213,浙江省,衢州市,北京市,北京市,0.00045
20200213,北京市,北京市,四川省,凉山彝族自治州,0.00042
20200213,广东省,韶关市,北京市,北京市,0.00055
20200213,湖南省,湘潭市,北京市,北京市,0.00123
20200213,山东省,青岛市,北京市,北京市,0.01176
20200213,北京市,北京市,河南省,漯河市,0.00026
20200213,辽宁省,锦州市,北京市,北京市,0.00629
20200213,湖南省,张家界市,北京市,北京市,0.00152
20200213,辽宁省,葫芦岛市,北京市,北京市,0.00800
20200213,新疆维吾尔自治区,昌吉回族自治州,北京市,北京市,0.00081
20200213,北京市,北京市,吉林省,延边朝鲜族自治州,0.00062
20200213,广西壮族自治区,钦州市,北京市,北京市,0.00010
20200213,北京市,北京市,甘肃省,张掖市,0.00052
20200213,北京市,北京市,青海省,海西蒙古族藏族自治州,0.00010
20200213,香港,香港,北京市,北京市,0.00100
20200213,江西省,吉安市,北京市,北京市,0.00308
20200213,北京市,北京市,云南省,昆明市,0.00201
20200213,新疆维吾尔自治区,克拉玛依市,北京市,北京市,0.00019
20200213,江苏省,淮安市,北京市,北京市,0.00227
20200213,北京市,北京市,黑龙江省,双鸭山市,0.00029
20200213,北京市,北京市,广西壮族自治区,梧州市,0.00003
20200213,江苏省,常州市,北京市,北京市,0.00162
20200213,北京市,北京市,四川省,成都市,0.00505
20200213,广东省,茂名市,北京市,北京市,0.00100
20200213,北京市,北京市,江西省,上饶市,0.00010
20200213,广东省,梅州市,北京市,北京市,0.00065
20200213,北京市,北京市,新疆维吾尔自治区,喀什地区,0.00029
20200213,北京市,北京市,河北省,沧州市,0.01079
20200213,北京市,北京市,福建省,漳州市,0.00019
20200213,北京市,北京市,海南省,海口市,0.00139
20200213,北京市,北京市,山东省,临沂市,0.00220
20200213,贵州省,六盘水市,北京市,北京市,0.00172
20200213,广东省,佛山市,北京市,北京市,0.00100
20200213,内蒙古自治区,阿拉善盟,北京市,北京市,0.00013
20200213,湖北省,宜昌市,北京市,北京市,0.00049
20200213,海南省,儋州市,北京市,北京市,0.00052
20200213,北京市,北京市,广东省,清远市,0.00019
20200213,广西壮族自治区,玉林市,北京市,北京市,0.00042
20200213,福建省,三明市,北京市,北京市,0.00100
20200213,贵州省,黔南布依族苗族自治州,北京市,北京市,0.00016
20200213,湖北省,恩施土家族苗族自治州,北京市,北京市,0.00026
20200213,北京市,北京市,河南省,濮阳市,0.00156
20200213,河南省,许昌市,北京市,北京市,0.00509
20200213,湖南省,娄底市,北京市,北京市,0.00512
20200213,北京市,北京市,贵州省,贵阳市,0.00075
20200213,北京市,北京市,辽宁省,锦州市,0.00217
20200213,贵州省,安顺市,北京市,北京市,0.00016
20200213,北京市,北京市,安徽省,池州市,0.00003
20200213,甘肃省,甘南藏族自治州,北京市,北京市,0.00003
20200213,新疆维吾尔自治区,喀什地区,北京市,北京市,0.00036
20200213,安徽省,池州市,北京市,北京市,0.00113
20200213,河北省,承德市,北京市,北京市,0.06846
20200213,湖南省,株洲市,北京市,北京市,0.00392
20200213,河北省,邯郸市,北京市,北京市,0.06580
20200213,浙江省,舟山市,北京市,北京市,0.00036
20200213,北京市,北京市,安徽省,合肥市,0.00343
20200213,北京市,北京市,湖南省,衡阳市,0.00162
20200213,江西省,九江市,北京市,北京市,0.00343
20200213,北京市,北京市,广西壮族自治区,百色市,0.00003
20200213,云南省,西双版纳傣族自治州,北京市,北京市,0.00075
20200213,北京市,北京市,天津市,天津市,0.06499
20200213,北京市,北京市,江苏省,南通市,0.00113
20200213,北京市,北京市,河南省,洛阳市,0.00113
20200213,北京市,北京市,广东省,揭阳市,0.00010
20200213,北京市,北京市,山西省,临汾市,0.00573
20200213,北京市,北京市,福建省,泉州市,0.00045
20200213,北京市,北京市,安徽省,芜湖市,0.00123
20200213,吉林省,白城市,北京市,北京市,0.00249
20200213,北京市,北京市,广东省,佛山市,0.00049
20200213,北京市,北京市,吉林省,白城市,0.00026
20200213,湖北省,咸宁市,北京市,北京市,0.00036
20200213,北京市,北京市,辽宁省,盘锦市,0.00078
20200213,北京市,北京市,河北省,保定市,0.05314
20200213,安徽省,阜阳市,北京市,北京市,0.00881
20200213,安徽省,黄山市,北京市,北京市,0.00071
20200213,黑龙江省,黑河市,北京市,北京市,0.00087
20200213,甘肃省,定西市,北京市,北京市,0.00146
20200213,北京市,北京市,宁夏回族自治区,银川市,0.00091
20200213,吉林省,辽源市,北京市,北京市,0.00301
20200213,北京市,北京市,湖北省,仙桃市,0.00016
20200213,北京市,北京市,贵州省,六盘水市,0.00087
20200213,北京市,北京市,山西省,朔州市,0.00133
20200213,广西壮族自治区,桂林市,北京市,北京市,0.00275
20200213,云南省,丽江市,北京市,北京市,0.00010
20200213,北京市,北京市,甘肃省,嘉峪关市,0.00003
20200213,北京市,北京市,海南省,保亭黎族苗族自治县,0.00003
20200213,江苏省,宿迁市,北京市,北京市,0.00288
20200213,北京市,北京市,四川省,广安市,0.00003
20200213,云南省,红河哈尼族彝族自治州,北京市,北京市,0.00055
20200213,湖南省,湘西土家族苗族自治州,北京市,北京市,0.00133
20200213,北京市,北京市,广东省,梅州市,0.00003
20200213,安徽省,淮南市,北京市,北京市,0.00279
20200213,海南省,乐东黎族自治县,北京市,北京市,0.00087
20200213,台湾省,彰化县,北京市,北京市,0.00003
20200213,北京市,北京市,重庆市,重庆市,0.00402
20200213,北京市,北京市,河北省,衡水市,0.00761
20200213,新疆维吾尔自治区,阿勒泰地区,北京市,北京市,0.00003
20200213,河南省,济源市,北京市,北京市,0.00110
20200213,北京市,北京市,甘肃省,兰州市,0.00162
20200213,北京市,北京市,江苏省,扬州市,0.00016
20200213,北京市,北京市,广东省,广州市,0.00350
20200213,北京市,北京市,安徽省,蚌埠市,0.00110
20200213,西藏自治区,那曲市,北京市,北京市,0.00003
20200213,河北省,石家庄市,北京市,北京市,0.04076
20200213,北京市,北京市,云南省,西双版纳傣族自治州,0.00013
20200213,北京市,北京市,内蒙古自治区,呼伦贝尔市,0.00110
20200213,北京市,北京市,河北省,张家口市,0.03836
20200213,北京市,北京市,黑龙江省,黑河市,0.00036
20200213,北京市,北京市,台湾省,桃园市,0.00006
20200213,台湾省,宜兰县,北京市,北京市,0.00003
20200213,广东省,云浮市,北京市,北京市,0.00016
20200213,安徽省,六安市,北京市,北京市,0.00577
20200213,北京市,北京市,广西壮族自治区,贺州市,0.00003
20200213,山东省,东营市,北京市,北京市,0.00188
20200213,福建省,漳州市,北京市,北京市,0.00094
20200213,北京市,北京市,山东省,德州市,0.00405
20200213,辽宁省,辽阳市,北京市,北京市,0.00285
20200213,黑龙江省,伊春市,北京市,北京市,0.00110
20200213,河北省,唐山市,北京市,北京市,0.03250
20200213,北京市,北京市,浙江省,宁波市,0.00113
20200213,四川省,巴中市,北京市,北京市,0.00279
20200213,山东省,日照市,北京市,北京市,0.00198
20200213,北京市,北京市,陕西省,西安市,0.00408
20200213,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,北京市,北京市,0.00003
20200213,北京市,北京市,海南省,万宁市,0.00010
20200213,黑龙江省,鹤岗市,北京市,北京市,0.00136
20200213,北京市,北京市,河南省,商丘市,0.00301
20200213,江苏省,扬州市,北京市,北京市,0.00350
20200213,河北省,衡水市,北京市,北京市,0.03059
20200213,浙江省,绍兴市,北京市,北京市,0.00110
20200213,北京市,北京市,陕西省,安康市,0.00230
20200213,北京市,北京市,山东省,滨州市,0.00217
20200213,北京市,北京市,辽宁省,抚顺市,0.00094
20200213,河北省,邢台市,北京市,北京市,0.02961
20200213,江苏省,徐州市,北京市,北京市,0.00761
20200213,北京市,北京市,江西省,宜春市,0.00026
20200213,北京市,北京市,云南省,临沧市,0.00003
20200213,河北省,沧州市,北京市,北京市,0.02958
20200213,福建省,福州市,北京市,北京市,0.00353
20200213,安徽省,合肥市,北京市,北京市,0.00706
20200213,北京市,北京市,陕西省,商洛市,0.00087
20200213,四川省,资阳市,北京市,北京市,0.00036
20200213,北京市,北京市,黑龙江省,佳木斯市,0.00065
